x;y;
1562;-62.5667;
1563;-62.5667;
1564;-60.3125;
1565;-60.3125;
1566;-57.9906;
1567;-57.9906;
1568;-55.6544;
1569;-55.6544;
1570;-53.2233;
1571;-53.2233;
1572;-50.7871;
1573;-50.7871;
1574;-48.3097;
1575;-48.3097;
1576;-48.3097;
1577;-45.7761;
1578;-45.7761;
1579;-45.7761;
1580;-43.158;
1581;-43.158;
1582;-43.158;
1583;-40.5136;
1584;-40.5136;
1585;-37.8946;
1586;-37.8946;
1587;-35.1616;
1588;-35.1616;
1589;-32.4542;
1590;-32.4542;
1591;-29.7192;
1592;-29.7192;
1593;-26.9601;
1594;-26.9601;
1595;-24.2285;
1596;-24.2285;
1597;-21.516;
1598;-21.516;
1599;-21.516;
1600;-18.7404;
1601;-18.7404;
1602;-18.7404;
1603;-15.9294;
